ZONEID,,Site1,Site2,Site3,Site1,Site2,Site3,Site1,Site2,Site3,Site1,Site2,Site3,Site1,Site2,Site3,Site1,Site2,Site3,Site1,Site2,Site3,Site1,Site2,Site3,Site1,Site2,Site3,Site1,Site2,Site3,Site1,Site2,Site3,Site1,Site2,Site3,Site1,Site2,Site3
2013-03-18 01:00:00,2013-03-18 08:00:00,0.0375,0.129554656,0.051875,95009.5,94475.5,92861.25,30.18473816,31.67106628,33.55583191,0.727920532,0.778930664,0.753707886,-2.435513496,-2.273526192,-1.811367989,0.494293213,0.713287354,1.006500244,290.1796875,289.699707,287.9953613,16232751.0,16115759.0,16500527.0,9031585.0,9013921.0,8622305.0,18045984.0,18005280.0,18358560.0,0.0,0.0,0.0,0.011030197,0.010280609,0.01282692,0.003918171,0.004660606,0.003386497
2013-03-18 01:00:00,2013-03-18 09:00:00,0.0025,0.001842105,0.001975,95087.8125,94549.8125,92920.8125,47.01332092,47.43812561,46.59242249,0.349365234,0.478149414,0.525375366,-4.541897774,-3.804471016,-2.894558907,0.587126732,0.390105248,0.387419701,288.0349121,287.651123,286.3632812,16240086.0,16121814.0,16506070.0,10164832.0,10185632.0,9779936.0,18060656.0,18019184.0,18371952.0,0.0,0.0,0.0,0.002534866,0.006355286,0.011054993,0.000652313,0.001091957,0.001620293
2013-03-18 01:00:00,2013-03-18 10:00:00,0.0,0.0,0.0,95219.4375,94679.1875,93044.6875,60.95013428,61.89349365,62.84661865,0.350143433,0.516265869,0.334533691,-3.475099564,-2.534914017,-2.043458939,0.546679497,0.4854002,0.484423637,286.140625,285.567627,284.0566406,16240086.0,16121814.0,16506070.0,11200927.0,11214687.0,10780063.0,18060912.0,18018672.0,18371696.0,0.0,0.0,0.0,0.003353119,0.006299019,0.001115799,0.000573874,0.001057625,0.000524759
2013-03-18 01:00:00,2013-03-18 11:00:00,0.0,0.0,0.0,95271.5625,94735.3125,93093.5625,63.98695374,67.76625061,71.93031311,0.068984985,0.164276123,0.032272339,-2.749519348,-1.925300598,-1.771736145,0.792666435,0.593447685,0.75140667,285.2277832,284.359375,282.7519531,16240086.0,16121814.0,16506070.0,12242585.0,12250905.0,11776857.0,18060912.0,18018672.0,18371696.0,0.0,0.0,0.0,0.001152039,0.001562119,0.000957489,0.000167131,0.000298262,0.000154495
2013-03-18 01:00:00,2013-03-18 12:00:00,0.0,0.0,0.0,95312.875,94776.375,93134.375,68.00639343,71.64701843,76.92631531,0.077514648,0.112487793,0.061004639,-2.062037468,-1.557154655,-1.598658562,0.952322006,1.036794662,1.095876694,284.2163086,283.2409668,281.9194336,16240086.0,16121814.0,16506070.0,13243816.0,13241704.0,12732200.0,18060912.0,18018672.0,18371696.0,0.0,0.0,0.0,0.000570297,0.000776291,0.000537872,5.65e-05,9.82e-05,5.89e-05
2013-03-18 01:00:00,2013-03-18 13:00:00,0.0,0.0,0.0,95328.6875,94782.1875,93136.6875,72.5652771,76.12973022,81.32113647,0.011413574,0.026062012,0.018951416,-1.583946228,-1.312705994,-0.8698349,0.769687653,1.510166168,1.621982574,282.9448242,282.185791,281.2124023,16240086.0,16121814.0,16506070.0,14228030.0,14220094.0,13681726.0,18060912.0,18018672.0,18371696.0,0.0,0.0,0.0,0.000398636,0.000377655,0.000333786,0.0,7.15e-06,1.34e-05
2013-03-18 01:00:00,2013-03-18 14:00:00,0.0,0.0,0.0,95309.6875,94764.4375,93112.9375,77.2094574,80.70359802,84.91062927,0.004684448,0.003631592,0.009109497,-1.616504669,-1.145801544,-0.412158966,1.156154633,1.734523773,1.773586273,282.135498,281.5795898,280.4069824,16240086.0,16121814.0,16506070.0,15207502.0,15198990.0,14633230.0,18060912.0,18018672.0,18371696.0,0.0,0.0,0.0,0.000724792,0.000198364,0.000450134,0.0,0.0,0.0
2013-03-18 01:00:00,2013-03-18 15:00:00,0.0,0.0,0.0,95291.625,94750.125,93101.875,82.02377319,85.06869507,88.16635132,0.004821777,0.035980225,0.048217773,-1.187867165,-0.639771462,-0.130005837,1.480916977,1.853475571,1.609823227,281.8518066,281.1049805,280.0322266,16240086.0,16121814.0,16506070.0,16197105.0,16185841.0,15589105.0,18060912.0,18018672.0,18371696.0,0.0,0.0,0.0,0.00044632,0.000606537,0.001182556,0.0,0.0,0.0
2013-03-18 01:00:00,2013-03-18 16:00:00,0.0,0.0,0.0,95278.8125,94734.8125,93087.3125,86.38186646,89.16018677,91.45901489,0.044189453,0.032409668,0.051422119,-1.042259216,-0.529075623,-0.057151794,1.59852314,1.899548531,1.733777046,281.5224609,280.8046875,279.5744629,16240086.0,16121814.0,16506070.0,17181584.0,17167376.0,16545171.0,18060912.0,18018672.0,18371696.0,0.0,0.0,0.0,0.000900269,0.000717163,0.000938416,0.0,0.0,0.0
2013-03-18 01:00:00,2013-03-18 17:00:00,0.0,0.0,0.0,95263.8125,94717.5625,93066.3125,89.45533752,91.8049469,93.44166565,0.056427002,0.024353027,0.010498047,-0.941802025,-0.475249291,-0.007231712,1.674726486,1.958662033,1.842817307,281.2197266,280.4387207,279.138916,16240086.0,16121814.0,16506070.0,18168208.0,18144528.0,17498768.0,18060912.0,18018672.0,18371696.0,0.0,0.0,0.0,0.001529694,0.000717163,0.000598907,0.0,0.0,0.0
2013-03-18 01:00:00,2013-03-18 18:00:00,0.0,0.0,0.0,95273.5625,94727.5625,93075.5625,91.64648438,93.34179688,94.62011719,0.005584717,0.007293701,0.001464844,-0.775922775,-0.322065353,0.059038162,1.695486069,1.939016342,1.801809311,281.0231934,280.1374512,278.8320312,16240086.0,16121814.0,16506070.0,19154512.0,19117392.0,18446544.0,18060912.0,18018672.0,18371696.0,0.0,0.0,0.0,0.001008987,0.000297546,0.000177383,0.0,0.0,0.0
2013-03-18 01:00:00,2013-03-18 19:00:00,0.0,0.0,0.0,95305.4375,94759.1875,93106.6875,93.31407166,94.22325134,94.95372009,0.007354736,0.0,0.0,-0.723453522,-0.282047272,0.034358978,1.667726517,1.890138626,1.732912064,280.7758789,279.9089355,278.6584473,16240086.0,16121814.0,16506070.0,20138528.0,20086176.0,19393952.0,18060912.0,18018672.0,18371696.0,0.0,0.0,0.0,0.000383377,8.96e-05,8.96e-05,0.0,0.0,0.0
2013-03-18 01:00:00,2013-03-18 20:00:00,0.000128205,2.02e-05,0.0001,95339.25,94789.0,93135.5,93.67520142,93.97891235,94.32559204,0.004669189,0.0,0.001464844,-0.841344833,-0.330114365,0.039514542,1.679269791,1.901926041,1.749582291,280.3005371,279.6508789,278.5266113,16240086.0,16121814.0,16506070.0,21110912.0,21050752.0,20337408.0,18060912.0,18018672.0,18371696.0,0.0,0.0,0.0,0.000293732,0.0,3.43e-05,0.0,0.0,0.0
2013-03-18 01:00:00,2013-03-18 21:00:00,0.023269231,0.011801619,0.083625,95392.1875,94840.1875,93182.1875,90.65083313,88.82661438,88.69380188,0.042755127,0.0,0.0,-1.000863075,-0.4950037,-0.153939247,1.585437775,1.613025665,1.755115509,282.3657227,281.8937988,280.9318848,16414965.0,16297973.0,16683509.0,22098624.0,22026560.0,21291712.0,18316976.0,18277040.0,18630576.0,0.0,0.0,0.0,0.000293732,0.0,0.0,0.0,0.0,0.0
2013-03-18 01:00:00,2013-03-18 22:00:00,0.326923077,0.070323887,0.4181,95431.9375,94882.4375,93224.4375,79.80848694,76.86805725,75.06141663,0.010040283,0.0,0.0,-1.356571198,-0.908084869,-0.590946198,1.227973938,0.872261047,0.827339172,285.0593262,284.838623,284.2868652,17321040.0,17213520.0,17603920.0,23125328.0,23043280.0,22284880.0,19394304.0,19364864.0,19723520.0,0.0,0.0,0.0,0.000179291,0.0,0.0,0.0,0.0,0.0
2013-03-18 01:00:00,2013-03-18 23:00:00,0.660897436,0.283765182,0.637075,95441.625,94894.375,93242.125,66.88183594,64.765625,62.66210938,0.0,0.0,0.0,-1.968384743,-1.517579079,-1.191651344,0.890123367,0.3052845,-0.211439133,287.5598145,287.2619629,286.5568848,19018720.0,18913248.0,19311072.0,24177280.0,24080896.0,23288320.0,21290368.0,21269120.0,21635968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-18 01:00:00,2013-03-19 00:00:00,0.777948718,0.497732794,0.793325,95436.1875,94890.6875,93244.6875,54.36256409,54.19654846,54.08229065,0.0,0.0,0.0,-2.204711914,-1.689819336,-1.302856445,0.295334816,-0.270949364,-0.823683739,289.6782227,289.2080078,288.2976074,21396896.0,21294752.0,21700000.0,25252912.0,25134640.0,24297264.0,23873728.0,23865536.0,24243136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-19 01:00:00,2013-03-19 01:00:00,0.713012821,0.465526316,0.487775,95372.8125,94831.5625,93192.8125,44.35447693,44.78807068,45.62889099,0.235214233,0.172393799,0.149337769,-1.67666626,-1.238922119,-0.97366333,-0.68595314,-1.13114357,-1.645669937,291.3364258,290.7658691,289.7365723,2859473.0,2870897.0,2907153.0,1125834.0,1094418.0,1020618.188,3073444.0,3092420.0,3118724.0,0.0,0.0,0.0,0.029029846,0.021347046,0.014221191,0.001554012,0.000760555,0.000751019
2013-03-19 01:00:00,2013-03-19 02:00:00,0.872371795,0.714554656,0.632325,95298.25,94760.0,93127.5,35.90596008,36.5983429,37.89814758,0.620117188,0.472381592,0.348403931,-1.509168625,-1.11268425,-0.837781906,-0.839270592,-1.248206139,-1.753333092,292.4846191,291.8781738,290.8476562,5787597.0,5821773.0,6010381.0,2322025.0,2254409.0,2076601.0,6250526.0,6300894.0,6451486.0,0.0,0.0,0.0,0.031784058,0.025939941,0.018836975,0.004357338,0.003390312,0.002910614
2013-03-19 01:00:00,2013-03-19 03:00:00,0.758910256,0.342530364,0.565725,95247.5,94710.0,93083.25,31.06266785,31.2931366,32.5821991,0.878005981,0.814437866,0.666732788,-1.506080627,-0.931251526,-0.510719299,-0.80440712,-1.194299698,-1.510095596,293.1281738,292.5644531,291.5827637,8396057.0,8418457.0,8837465.0,3523116.0,3434892.0,3169740.0,9176582.0,9235398.0,9579334.0,0.0,0.0,0.0,0.057044983,0.045394897,0.028663635,0.012216568,0.011951447,0.009374619
2013-03-19 01:00:00,2013-03-19 04:00:00,0.618782051,0.420890688,0.512625,95194.375,94659.625,93034.625,29.1524353,30.06063843,31.32040405,0.861633301,0.790817261,0.649108887,-1.69330883,-1.059519768,-0.502268791,-0.654417992,-1.145018578,-1.569212914,293.3195801,292.6796875,291.6816406,10199474.0,10150706.0,10897714.0,4762592.0,4656160.0,4304704.0,11427263.0,11439295.0,12039743.0,0.0,0.0,0.0,0.044139862,0.032051086,0.027198792,0.01367569,0.011716843,0.011346817
2013-03-19 01:00:00,2013-03-19 05:00:00,0.529935897,0.787024291,0.349375,95179.625,94644.125,93021.875,28.87811279,29.77069092,31.29217529,0.991760254,0.89755249,0.734695435,-2.122320175,-1.40918541,-0.949956894,-0.755433083,-1.037171364,-1.834290504,293.5878906,292.9992676,291.8955078,11914846.0,11788638.0,12669406.0,6029570.0,5940802.0,5537218.0,13498543.0,13461551.0,14176047.0,0.0,0.0,0.0,0.069770813,0.071651459,0.047683716,0.018323898,0.018693924,0.017604828
2013-03-19 01:00:00,2013-03-19 06:00:00,0.284807692,0.576336032,0.32915,95172.0,94633.25,93007.25,28.98600769,29.98991394,33.24577332,0.984680176,0.897583008,0.619369507,-2.665940285,-2.056321144,-1.997483253,-0.907217979,-1.189200401,-2.133414268,293.2248535,292.6831055,291.5405273,12863692.0,12714572.0,13841100.0,7302853.0,7215941.0,6767141.0,14807149.0,14764909.0,15694445.0,0.0,0.0,0.0,0.097354889,0.09929657,0.054637909,0.02344799,0.022904396,0.012859344
2013-03-19 01:00:00,2013-03-19 07:00:00,0.1075,0.472611336,0.081575,95228.5,94685.0,93061.75,34.63946533,35.76251221,41.23126221,0.847763062,0.634902954,0.43107605,-3.675186157,-3.037612915,-3.009780884,-0.808273315,-1.362716675,-1.7943573,292.2009277,291.6557617,290.2543945,13411011.0,13272259.0,14621891.0,8552771.0,8463427.0,7931619.0,15627783.0,15599367.0,16721415.0,0.0,0.0,0.0,0.1602211,0.083961487,0.01971817,0.011239052,0.004977226,0.000666618
2013-03-19 01:00:00,2013-03-19 08:00:00,0.021858974,0.201477733,0.022,95295.3125,94750.0625,93135.8125,52.8581543,51.69604492,57.07299805,0.012023926,0.0,0.044662476,-5.011946678,-4.132796288,-3.216048241,-0.81620121,-1.016518593,-0.830117226,290.0058594,289.5065918,287.902832,13565256.0,13480776.0,14943304.0,9822329.0,9677945.0,9023673.0,15927720.0,15957160.0,17189536.0,0.0,0.0,0.0,0.000570297,0.000118256,0.000514984,2.86e-05,7.39e-06,5.77e-05
2013-03-19 01:00:00,2013-03-19 09:00:00,0.001538462,0.001862348,0.001625,95350.1875,94823.4375,93205.1875,67.73356628,66.16911316,73.04216003,0.009338379,0.0,0.005065918,-3.774056435,-2.953255653,-2.572640419,-0.281236649,0.289930344,-0.057970047,287.6228027,287.0322266,285.5517578,13572714.0,13487722.0,14950506.0,10850541.0,10708845.0,10045101.0,15941591.0,15971159.0,17203280.0,0.0,0.0,0.0,0.000455856,0.0,3.62e-05,0.0,0.0,0.0
2013-03-19 01:00:00,2013-03-19 10:00:00,0.0,0.0,0.0,95451.8125,94915.8125,93285.5625,76.58093262,74.14733887,80.17858887,0.005645752,0.002441406,0.0,-3.055813789,-2.359524727,-1.936184883,0.136518478,0.691328049,0.5825634,286.2893066,285.5588379,284.2487793,13572714.0,13487722.0,14950506.0,11877176.0,11729848.0,11044216.0,15941583.0,15971023.0,17203392.0,0.0,0.0,0.0,0.000228882,0.0,0.0,0.0,0.0,0.0
2013-03-19 01:00:00,2013-03-19 11:00:00,0.0,0.0,0.0,95519.375,94977.125,93333.375,84.02903748,81.5778656,82.47825623,0.018722534,0.032119751,0.024353027,-2.335217476,-1.888440132,-1.48536396,-0.076735497,0.486252785,0.6251688,285.1967773,284.4663086,283.4411621,13572714.0,13487722.0,14950506.0,12900639.0,12744927.0,12029279.0,15941583.0,15971023.0,17203392.0,0.0,0.0,0.0,0.000526428,0.000955582,0.000635147,0.0,0.0,0.0
2013-03-19 01:00:00,2013-03-19 12:00:00,0.0,0.0,0.0,95535.1875,94996.6875,93347.6875,87.88838196,85.45088196,85.78681946,0.302200317,0.193374634,0.059494019,-1.869838715,-1.833339691,-1.385219574,0.144355774,0.29889679,-0.586723328,284.3461914,283.8076172,283.295166,13572714.0,13487722.0,14950506.0,13933983.0,13775071.0,13031263.0,15941583.0,15971023.0,17203392.0,0.0,0.0,0.0,0.006322861,0.009449005,0.00544548,0.0,0.0,0.0
2013-03-19 01:00:00,2013-03-19 13:00:00,0.0,0.0,0.0,95532.375,94996.875,93352.125,90.54568481,88.46560669,89.85623169,0.541885376,0.427352905,0.218460083,-1.490552902,-1.44660759,-0.821363449,0.699994087,0.948651314,-0.49812603,283.8779297,283.4372559,282.8684082,13572714.0,13487722.0,14950506.0,14992590.0,14795790.0,14008590.0,15941583.0,15971023.0,17203392.0,0.0,0.0,0.0,0.0233078,0.023998261,0.014312744,0.0,0.0,0.0
2013-03-19 01:00:00,2013-03-19 14:00:00,0.0,0.0,0.0,95481.875,94946.875,93303.375,89.35398865,88.51609802,93.00828552,0.741790772,0.776885986,0.608825684,-1.44287014,-1.060790062,-0.632079125,0.727035523,0.710922241,0.109481812,284.8024902,284.0300293,282.6782227,13572714.0,13487722.0,14950506.0,16191325.0,15977309.0,15121117.0,15941583.0,15971023.0,17203392.0,0.0,0.0,0.0,0.049533844,0.053775787,0.034763336,0.000311852,0.000270367,0.000200272
2013-03-19 01:00:00,2013-03-19 15:00:00,0.0,0.0,0.0,95457.0,94921.0,93277.5,89.31866455,89.34307861,94.85968018,0.762756348,0.867126465,0.80758667,-1.148806572,-0.917849541,-0.656619072,0.854043961,0.922525406,0.783853531,284.4833984,283.5268555,282.21875,13572714.0,13487722.0,14950506.0,17337024.0,17103808.0,16188357.0,15941583.0,15971023.0,17203392.0,0.0,0.0,0.0,0.056674957,0.071411133,0.057594299,0.000780582,0.000511646,0.000240326
2013-03-19 01:00:00,2013-03-19 16:00:00,0.0,0.0,0.0,95430.8125,94895.0625,93251.3125,88.78170776,89.63815308,95.94088745,0.804428101,0.898620606,0.907791138,-1.022762299,-0.709041596,-0.398983002,0.988992691,1.037820816,0.848245621,284.7597656,283.78125,282.2507324,13572714.0,13487722.0,14950506.0,18542352.0,18291856.0,17295504.0,15941583.0,15971023.0,17203392.0,0.0,0.0,0.0,0.052001953,0.068973541,0.06313324,0.00428915,0.004492521,0.004429579
2013-03-19 01:00:00,2013-03-19 17:00:00,0.0,0.0,0.0,95408.9375,94873.1875,93231.9375,88.52520752,89.44708252,95.60333252,0.765472412,0.883987427,0.982528687,-0.817674637,-0.536424637,-0.142137528,1.175872803,1.064788818,0.575775147,284.7607422,284.3132324,282.8395996,13572714.0,13487722.0,14950506.0,19751872.0,19536832.0,18519488.0,15941583.0,15971023.0,17203392.0,0.0,6.97e-05,0.0,0.038097382,0.056674957,0.060127258,0.009283304,0.005270958,0.002801895
2013-03-19 01:00:00,2013-03-19 18:00:00,0.0,0.0,0.0,95414.75,94877.5,93235.25,89.66577148,90.49780273,95.47827148,0.670211792,0.682739258,0.855407715,-0.520345688,-0.289266586,-0.06014061,1.389518738,1.174308777,0.718742371,283.9431152,283.6611328,282.6193848,13572714.0,13487722.0,14950506.0,20870544.0,20693648.0,19694096.0,15941583.0,15971023.0,17203392.0,0.0,8.01e-05,0.0,0.021263123,0.031827927,0.032571793,0.002953529,0.001986027,0.001410007
2013-03-19 01:00:00,2013-03-19 19:00:00,0.0,0.0,0.0,95424.8125,94885.8125,93241.8125,91.75698853,92.03237915,95.25991821,0.474914551,0.620819092,0.715423584,-0.456654549,-0.116932869,0.118418694,1.683896065,1.370907784,0.829525948,283.0864258,283.1398926,282.3930664,13572714.0,13487722.0,14950506.0,21932368.0,21813840.0,20861264.0,15941583.0,15971023.0,17203392.0,0.0,8.19e-05,0.0,0.010467529,0.016889572,0.018850327,0.002030373,0.001132965,0.000964642
2013-03-19 01:00:00,2013-03-19 20:00:00,0.000128205,0.0,0.0001,95439.5,94898.5,93253.5,93.46324158,93.2933197,94.8011322,0.37147522,0.441513062,0.566345215,-0.521576881,-0.128022194,0.178496361,1.662797928,1.481401443,1.049516678,282.6340332,282.5368652,281.6088867,13572714.0,13487722.0,14950506.0,22988432.0,22894992.0,21945616.0,15941583.0,15971023.0,17203392.0,0.0,8.38e-05,0.0,0.004812241,0.009382248,0.011320114,0.001089573,0.000974655,0.000459909
2013-03-19 01:00:00,2013-03-19 21:00:00,0.027692308,0.014979757,0.0985,95461.1875,94919.9375,93274.6875,91.41696167,90.08200073,90.81344604,0.391967773,0.452026367,0.453796387,-0.671256065,-0.367911339,-0.002188683,1.965683937,1.802109718,1.043686867,284.088623,284.0275879,283.107666,13730331.0,13642011.0,15098395.0,24030368.0,23962784.0,23022624.0,16180699.0,16208603.0,17435088.0,0.0,8.48e-05,0.0,0.002595901,0.005931854,0.007566452,0.001156807,0.000830412,0.000979185
2013-03-19 01:00:00,2013-03-19 22:00:00,0.306538462,0.077348178,0.404875,95477.0625,94935.5625,93291.3125,80.80184937,80.04208374,80.25009155,0.164138794,0.03666687,0.037582397,-1.123256683,-0.87203598,-0.411952972,1.215908051,0.974330902,0.194301605,286.5354004,286.1447754,285.1831055,14586667.0,14492971.0,15947563.0,25116112.0,25048272.0,24103248.0,17215984.0,17244016.0,18468976.0,0.0,8.95e-05,6.32e-05,0.000784874,0.001021385,0.000892639,0.000456095,0.00022006,0.000116587
2013-03-19 01:00:00,2013-03-19 23:00:00,0.639230769,0.274595142,0.6273,95465.375,94922.625,93278.875,71.24493408,70.92071533,68.45391846,0.118835449,0.154205322,0.235824585,-1.285207748,-0.945119858,-0.509817123,0.210240364,-0.020960808,-0.795496941,288.5625,288.0830078,287.3234863,16248993.0,16161953.0,17629344.0,26195072.0,26103296.0,25120640.0,19081360.0,19120400.0,20358544.0,0.0,8.95e-05,6.32e-05,4.39e-05,7.06e-05,0.000104904,0.000216961,0.000240564,0.000254154
2013-03-19 01:00:00,2013-03-20 00:00:00,0.756666667,0.505161943,0.781,95444.375,94901.875,93261.875,60.76135254,60.20666504,57.90783691,0.436431885,0.386077881,0.207046509,-1.294654846,-0.991188049,-0.62033844,-0.544600487,-0.879317284,-1.63969326,290.675293,290.1369629,289.4057617,18609136.0,18524144.0,19998192.0,27301648.0,27180560.0,26151312.0,21651072.0,21701888.0,22948992.0,0.0,8.95e-05,6.32e-05,0.0,0.0,1.91e-05,0.000183105,0.000220776,0.000243664
2013-03-20 01:00:00,2013-03-20 01:00:00,0.7875,0.667489879,0.8202,95390.0,94852.75,93223.75,52.60354614,52.69338989,53.45901489,0.109573364,0.106781006,0.228775024,-1.252275467,-0.858476639,-0.307085037,-2.064707756,-2.197031975,-2.911631584,292.6599121,292.0151367,290.9870605,2848136.0,2855752.0,2866696.0,1141738.0,1111114.0,1053922.0,3079457.0,3093857.0,3105617.0,0.0,0.0,0.0,0.037734985,0.025066376,0.036361694,0.005865097,0.002889633,0.001443863
2013-03-20 01:00:00,2013-03-20 02:00:00,0.773461538,0.769149798,0.8524,95299.125,94763.625,93137.625,44.60037231,43.94216919,44.74880981,0.581872404,0.606835783,0.659097135,0.021882057,0.398224831,0.640412331,-2.562643051,-2.652853012,-3.197896957,293.8273926,293.1870117,292.0461426,5766985.0,5781065.0,5704457.0,2322032.0,2262656.0,2165088.0,6286585.0,6308121.0,6251833.0,6.62e-05,0.0,0.0,0.100914478,0.099468708,0.105167866,0.011439323,0.008034706,0.005867958
2013-03-20 01:00:00,2013-03-20 03:00:00,0.702435897,0.587348178,0.706275,95200.75,94671.0,93050.75,42.41064453,42.96533203,45.35009766,0.568224251,0.583071053,0.669252694,0.031211853,0.276817322,0.514610291,-1.974967957,-2.181999207,-2.973747253,294.0026855,293.2148438,292.0439453,7742130.0,7714610.0,7657714.0,3560512.0,3506832.0,3399424.0,8770321.0,8761041.0,8707345.0,7.97e-05,0.0,0.0,0.067456007,0.070111036,0.061276197,0.009512901,0.007303238,0.006112099
2013-03-20 01:00:00,2013-03-20 04:00:00,0.604551282,0.694939271,0.707825,95128.8125,94600.5625,92985.8125,39.87362671,40.84823608,43.52011108,0.563144445,0.528735876,0.521014929,-0.433564186,-0.180878639,0.132597923,-1.479505539,-1.809705734,-2.74549675,294.6347656,293.7751465,292.4755859,9885550.0,9783854.0,9640430.0,4858484.0,4788244.0,4648180.0,11314009.0,11255449.0,11129689.0,8.31e-05,0.0,0.0,0.048411518,0.043822438,0.042723805,0.00747776,0.005005836,0.004065514
2013-03-20 01:00:00,2013-03-20 05:00:00,0.458333333,0.698016194,0.495425,95034.8125,94506.0625,92896.5625,38.2702179,40.07099915,43.99092102,0.36720252,0.337386847,0.284408331,-1.176259995,-0.822256088,-0.369375229,-1.362111092,-1.659230232,-2.646168709,294.7373047,293.8847656,292.5222168,11498682.0,11426106.0,11321018.0,6136567.0,6029975.0,5827447.0,13310955.0,13286123.0,13195627.0,8.31e-05,0.0,0.0,0.026926432,0.014818583,0.017649088,0.004931763,0.002090769,0.003355341
2013-03-20 01:00:00,2013-03-20 06:00:00,0.286089744,0.577449393,0.347725,94997.3125,94467.8125,92861.0625,36.84268188,39.36709595,43.93740845,0.280059278,0.215835035,0.16700691,-1.419530869,-1.112890244,-0.683935165,-1.895989418,-1.968743324,-2.685540199,294.8515625,294.0727539,292.6711426,12998654.0,12987006.0,12968574.0,7372226.0,7230946.0,6971394.0,15088044.0,15128492.0,15122988.0,8.17e-05,0.0,0.0,0.013911337,0.008776754,0.013842672,0.001008925,0.00126451,0.001752791
2013-03-20 01:00:00,2013-03-20 07:00:00,0.087051282,0.428137652,0.15205,94997.875,94467.875,92863.125,36.81637573,40.20895386,45.15524292,0.219489694,0.164588571,0.148200631,-1.454620361,-1.099395752,-0.667510986,-2.183789253,-1.998486519,-2.556591988,294.4995117,293.7387695,292.2202148,13980136.0,14036968.0,14050408.0,8578171.0,8402907.0,8089627.0,16300141.0,16400493.0,16425325.0,8.17e-05,0.0,0.0,0.024345398,0.018705368,0.015666962,0.001426697,0.001217365,0.001294136
2013-03-20 01:00:00,2013-03-20 08:00:00,0.020320513,0.097489879,0.0263,94981.875,94448.875,92844.875,41.53494263,43.92947388,49.38357544,0.281494141,0.257888794,0.217697144,-1.811305046,-1.321436882,-0.819972038,-1.325250626,-1.31914711,-1.754205704,292.5043945,291.465332,289.7446289,14266680.0,14332216.0,14359736.0,9769728.0,9571008.0,9211584.0,16733690.0,16844016.0,16881776.0,8.17e-05,0.0,0.0,0.031066895,0.027210236,0.019071579,0.001675606,0.001701355,0.001589775
2013-03-20 01:00:00,2013-03-20 09:00:00,0.001089744,0.000647773,0.0014,95020.3125,94484.0625,92873.3125,45.91812134,46.65151978,51.01187134,0.323745728,0.253082275,0.181137085,-2.608891487,-2.001347542,-1.336064339,-1.735118866,-1.659435272,-2.027355194,291.4516602,290.5241699,288.5476074,14271401.0,14337065.0,14364969.0,10988639.0,10769247.0,10350111.0,16744328.0,16855168.0,16892928.0,8.17e-05,0.0,0.0,0.021068573,0.015472412,0.008834839,0.000861645,0.000435114,0.00019455
2013-03-20 01:00:00,2013-03-20 10:00:00,0.0,0.0,0.0,95085.0,94549.0,92935.25,51.28044128,52.04704285,56.71891785,0.396331787,0.289306641,0.254577637,-3.143427849,-2.54638195,-1.920771599,-2.277713776,-1.926395416,-2.055057526,290.4643555,289.4780273,287.5646973,14271401.0,14337065.0,14364969.0,12167022.0,11913134.0,11446062.0,16744328.0,16855168.0,16892928.0,8.17e-05,0.0,0.0,0.010057449,0.00983429,0.011449814,8.34e-05,1.48e-05,0.0
2013-03-20 01:00:00,2013-03-20 11:00:00,0.0,0.0,0.0,95126.9375,94590.4375,92973.9375,58.79992676,59.83898926,65.38000488,0.503677368,0.626373291,0.48197937,-2.64819622,-2.116213799,-1.614260674,-2.751327515,-2.029159546,-1.962265015,289.5947266,288.7114258,287.0073242,14271401.0,14337065.0,14364969.0,13342217.0,13081033.0,12587849.0,16744114.0,16854960.0,16892848.0,8.17e-05,0.0,0.0,0.015842438,0.020605087,0.012113571,3.29e-05,0.0,0.0
2013-03-20 01:00:00,2013-03-20 12:00:00,0.0,0.0,0.0,95112.5625,94576.0625,92956.0625,64.66636658,65.82652283,72.38414001,0.953521729,0.951522827,0.949157715,-2.004545212,-1.455350876,-0.952177048,-2.790255547,-2.097628593,-2.076388359,288.8591309,287.9685059,286.234375,14271401.0,14337065.0,14364969.0,14511837.0,14241309.0,13708061.0,16744114.0,16854960.0,16892848.0,8.17e-05,0.0,0.0,0.004364014,0.01143837,0.010828018,0.00536418,0.005610228,0.004756927
2013-03-20 01:00:00,2013-03-20 13:00:00,0.0,0.0,0.0,95083.25,94547.5,92926.0,70.20147705,70.90753174,77.16436768,0.079589844,0.138137817,0.237213135,-1.563798904,-0.969072342,-0.407060623,-2.326037407,-1.818469048,-1.996691704,287.9882812,287.0209961,285.3874512,14271401.0,14337065.0,14364969.0,15652773.0,15368485.0,14800485.0,16744114.0,16854960.0,16892848.0,8.1e-05,0.0,0.0,0.000850677,0.003974915,0.006744385,8.89e-05,0.000103712,0.000199795
2013-03-20 01:00:00,2013-03-20 14:00:00,0.0,0.0,0.0,95024.875,94489.875,92866.125,75.86035156,75.43066406,81.04980469,0.057312012,0.08001709,0.093566895,-1.307964325,-0.816387177,-0.150615692,-1.855039597,-1.733457565,-2.003477097,286.8789062,285.7910156,284.5324707,14271401.0,14337065.0,14364969.0,16754995.0,16462963.0,15879859.0,16744114.0,16854960.0,16892848.0,8.1e-05,0.0,0.0,0.001022339,0.001922607,0.002931595,0.0,0.0,0.0
